category,experience,position,location,skills,exp_length,pos_length,city,country,region,population,population_category,skills_scores_1,skills_scores_2,position_scores_1,position_scores_2,experience_scores_1,experience_scores_2
Building & Construction,"Company NameSole ProprietorTotal Duration9 yrs 4 mosTitleNirmal Builder'sDates EmployedDec 2011 – PresentEmployment Duration8 yrs 4 mosLocationNew Delhi Area, IndiaTitleNirmal Builder'sDates EmployedDec 2010 – PresentEmployment Duration9 yrs 4 mosLocationNew Delhi Area, IndiaTitleNirmal Builder'sDates EmployedDec 2011 – PresentEmployment Duration8 yrs 4 mosLocationNew Delhi Area, IndiaTitleNirmal Builder'sDates EmployedDec 2010 – PresentEmployment Duration9 yrs 4 mosLocationNew Delhi Area, IndiaOwnerCompany NameNirmal Builder'sDates EmployedDec 2010 – PresentEmployment Duration9 yrs 4 mos",Building construction at sole proprietor,"South West Delhi, Delhi, India","Construction, Residential Homes, Team Building",65,5,South West Delhi,India,Delhi,1,1,0.8053090572357178,0.4909636080265045,0.8008493185043335,0.5017739534378052,0.2793461084365845,0.4773541390895843
Digital Media,Internet Marketing SpecialistCompany NameTaste Marketing and Digital MediaDates EmployedSep 2015 – PresentEmployment Duration4 yrs 7 mos,Internet Marketing Specialist at Taste Marketing and Digital Media,Greater Atlanta,,16,9,,Greater Atlanta,,1,1,0.8403109908103943,0.5060482025146484,0.6838987469673157,0.5007562041282654,0.7233712077140808,0.4787654280662536
Building & Construction,"buildingconstructionCompany NameSite Engineer LtdconstructionCompany Namesiri costructionDates EmployedMay 2014 – PresentEmployment Duration5 yrs 11 mosI amvisitsite everydaytimetotime.Absorvethe eachandeveryworkcarfullyinthesite. andwith outerrorscompletetheoverallproject.constructionCompany NameSelf-employedDates EmployedJun 2014 – Jun 2016Employment Duration2 yrs 1 moLocationVijayaw?da Area, IndiaaPlanning and execution of the work as per the design and drawing. Preparation of reports onwork progress.Maintainingqualitystandards.constructionCompany Namesiri constructionDates EmployedMay 2014 – Jun 2016Employment Duration2 yrs 2 mosPlanning and execution of the work as perthedesign and drawing.P preparationreports on work progress.S supervision ofworking labour.",I am working site engineer in construction field,"Krishna, Andhra Pradesh, India","Construction, Construction Management, Contract Management",74,8,Krishna,India,Andhra Pradesh,1,1,0.7363143563270569,0.4954908788204193,0.7508656978607178,0.4876508414745331,0.7953892946243286,0.4519600868225097
Digital Media,Co-FounderCompany NameD9 Digital MediaDates EmployedJan 2015 – PresentEmployment Duration5 yrs 3 mosLocationIndia,Co-Founder at D9 Digital Media,Singapore,"Team Management, Business Analysis, Vendor Management",12,5,,Singapore,,1,1,0.7000772356987,0.4991577863693237,0.8049301505088806,0.5056788325309753,0.2780766487121582,0.4831012189388275
Building & Construction,contructionCompany NameownerManagerCompany Namemy own companyOwnerCompany Namemy own business,contruction at owner,Seychelles,,8,3,,Seychelles,,1,1,0.8403109908103943,0.5060482025146484,0.8031907677650452,0.5051881074905396,0.6427919864654541,0.4765978455543518
Digital Media,"DirectorCompany NameDigital Media HawkDates EmployedNov 2019 – PresentEmployment Duration5 mosLocationRohtak Area, IndiaCompany NameSelf-employedTotal Duration1 yrTitleManagerDates EmployedApr 2019 – PresentEmployment Duration1 yrLocationRohtak Area, IndiaTitleManagerDates EmployedApr 2019 – PresentEmployment Duration1 yrLocationRohtak Area, IndiaTitleManagerDates EmployedApr 2019 – PresentEmployment Duration1 yrLocationRohtak Area, IndiaTitleManagerDates EmployedApr 2019 – PresentEmployment Duration1 yrLocationRohtak Area, India",Digital Marketing Services Company,"Rohtak, Haryana, India","Strategic Planning, Marketing, Digital Marketing",47,4,Rohtak,India,Haryana,317245,2,0.778984785079956,0.5047681331634521,0.65283203125,0.5062537789344788,0.3217218518257141,0.4733080565929413
Building & Construction,"Building Construction in RajasthanCompany NameShri Ram ConstructionsCivil Constructions CompanyCompany NameShri Ram ConstructionsDates EmployedFeb 1997 – PresentEmployment Duration23 yrs 2 mosLocationJaipur Area, IndiaSHRI RAM CONSTRUCTIONS is one of the leading Civil Constructions Company in Jaipur, Rajasthan, India",Civil Construction in Rajasthan at Shri Ram Constructions,"Jaipur, Rajasthan, India","Real Estate, Real Estate Development, Property Management",36,8,Jaipur,India,Rajasthan,2711758,2,0.808394193649292,0.4907679855823517,0.638428270816803,0.5032877922058105,0.8122787475585938,0.4552903473377228
Digital Media,"CEOCompany NameDoubek Digital MediaDates EmployedJan 2012 – PresentEmployment Duration8 yrs 3 mosLocationLa Jolla, CAJesse Doubek is one of the most-successful online marketers of our time. As Co-Founder and CEO of Doubek Digital Media, his agency has worked with some of the greatest online entrepreneurs in the world (including NYT Bestselling Authors like Brendon Burchard, Chalene Johnson, and Sonia Choquette) and driven a documented $10M+ in sales. His training programs have helped students attract thousands of fans, leads, and sales through live events, online trainings, and coaching. But it wasn't always this way for him. In college, Jesse was chasing his dream of becoming a professional basketball player... and just as his career was gaining traction, he blew his knee out. This tragedy left Jesse with no career and no life - and he was forced to move into his dad's spare room with over $120k of student debt. This is where he started his business, and changed his life forever. Toda","Looking for a Digital Marketing Team to support you in selling courses, high end services, and fill live events?","La Jolla, California","Entrepreneurship, Social Media Marketing, Business Planning",161,19,,California,La Jolla,1,1,0.6914471387863159,0.4991494715213775,0.7206584811210632,0.4937816858291626,0.3381633758544922,0.479413241147995
Building & Construction,Owner(CEO)Company NameUNITED CONSRTRUCTIONS AND BUILDING ENEGRY COSULTANCYDates EmployedMay 2012 – PresentEmployment Duration7 yrs 11 mosi am creating a gruop whichis providing you all a better solution at same place at the instate because we directly link u the world best technologieswhich will imorove your home consrtructuion and reducing electric consumption toa lot...try it onne,Owner(CEO) at UNITED CONSRTRUCTIONS AND BUILDING ENEGRY COSULTANCY,"Etawah, Uttar Pradesh, India",,54,8,Etawah,India,Uttar Pradesh,1,1,0.8403109908103943,0.5060482025146484,0.4564588367938995,0.4974580407142639,0.290361613035202,0.4782812893390655
Digital Media,"FounderCompany NameAK Digital MediaDates EmployedFeb 2018 – PresentEmployment Duration2 yrs 2 mosLocationIndiaI helped small business owners and enterprise business improve their search engine visibility.Digital Marketing TrainerCompany NameNIIM - National Institute Of Internet MarketingDates EmployedJan 2017 – Feb 2018Employment Duration1 yr 2 mosLocationNew Delhi Area, IndiaNIIM (National Institute of Internet Marketing) is a Digital Marketing Center specialized in the advanced digital marketing course specially designed for everyone be it an entrepreneur, businessmen, student.The institute is reckoned as one of the most trusted and the prominent digital marketing institute in Delhi, owing to its proven command over the course and having the in-depth knowledge of advanced digital marketing course in Delhi. Ever since its establishment in Feb 2016, the institute has a success track of 1 year in delivering the digital marketing course in Delhi.We are India's one of the most prominent d",Digital Marketing and SEO Consultant,"Delhi, Delhi, India","Digital Marketing, Search Engine Optimization \\(SEO\\), Social Media Optimization \\(SMO\\), Social Media Marketing, Online Advertising, Marketing, Research, Strategic Planning, Project Management, Search Engine Marketing \\(SEM\\), Analytics, Pay Per Click \\(PPC\\), Blogging, Online Research, Business Analysis, Social Media, Market Research, Marketing Strategy, Google Analytics, Google Adwords, Website Promotion",141,5,Delhi,India,Delhi,10927986,3,0.6821529269218445,0.4879075288772583,0.6739701628684998,0.5083948969841003,0.7916166186332703,0.4771653711795807
Building & Construction,"Deputy Project Manager CivilCompany NameNational Building Construction Corporation LimitedDates EmployedOct 2016 – PresentEmployment Duration3 yrs 6 mosLocationNew DelhiSenior Project Executive CivilCompany NameNational Buildings Construction Corporation Limited, ( A Govt of India Enterprise)Dates EmployedSep 2012 – Oct 2016Employment Duration4 yrs 2 mosLocationKolkata West bengalLooking after the construction work of the Commercial Building of govt. undertaking and making the assets of tomorrow upcoming IndiaEngineerCivilCompany NameInternational Centre for Automotive TechnologyGurgaonDates EmployedMay 2011 – Aug 2012Employment Duration1 yr 4 mosLocationGurgaonWorking on Design & Drawings, Planning, BOQ, Tendering, Billing & site execution activities and coordination with consultant & contractor.Doing proper resource allocation, Highway restoration work, handling the contract part also of the company and liasioning with contractors. M&E construction work.Senior EngineerCompany NameLar","Experience in Road work , Monorail, Metro rail and construction activities.","South Delhi, Delhi, India","Engineering, Civil Engineering, Construction, Project Planning, Procurement, Water, Highways, Concrete, Project Management, EPC, Contract Management, Project Engineering, Project Estimation, Construction Management, Road, CAD, Project Coordination, OPERATION MANAGEMENT, Operations Management, Rail, Power Plants, Primavera P6, MS Project, AutoCAD, Contractors",117,11,South Delhi,India,Delhi,1,1,0.7929239273071289,0.4932149648666382,0.3669846355915069,0.4873281121253967,0.7150815725326538,0.4512872993946075
Digital Media,"Chief Operating OfficerCompany NameInsta Digital Media Private LimitedDates EmployedSep 2016 – PresentEmployment Duration3 yrs 7 mosLocationNew Delhi Area, IndiaInsta Digital Media today is one amongst the few in the country today with proven credentials in the field of perception management on social media and digital space, International Affairs, Public Health, Broadcast Industry, Conventional and Digital Media / Production arena on turnkey basis.The Traditional and Digital Audio-Visual Documentation team has some land mark performances. Our Executive Director has been a member on Indian National Awards Jury, 2010, a member on the jury for Indian Panorama IFFI Goa, 2012 and was the alumni at Berlin talent Campus Alumina, 2011. A few of the talking efforts of our Executive Director have been selected for more than 100 International Film Festivals including Montreal, Rotterdam, Pusan, IDFA, IFFI, Warsaw, Leipzig, Munich, Rome, MIFF, Thessaloniki, MOMA etc.…ConsultantCompany NameOM Radi",Chief Operating Officer,"South West Delhi, Delhi, India","Media Planning, Brand Management, Digital Media",143,3,South West Delhi,India,Delhi,1,1,0.6884300708770752,0.4994973242282867,0.7281928062438965,0.5050607919692993,0.7773425579071045,0.4596827924251556
Building & Construction,"Civil EngineerCompany NameWhite Cloud Building Maintenance and Building Construction LLCDates EmployedJun 2014 – PresentEmployment Duration5 yrs 10 mosLocationDubaiProject PlanningSite Inspection and MonitoringPreparations of BOQ'sPreparation of Bar bending SchedulesAutoCAD drawingsProject Execution and ManagementCoordination with Client and ConsultantGetting Approval from Dubai MunicipalityTender documentationMaterial estimation Project cost estimation…Site EngineerCompany NameNational Logistics Cell (NLC)Dates EmployedFeb 2013 – May 2014Employment Duration1 yr 4 mosLocationKarachiSite ExecutionDaily ReportsQuantity Take-offQuality AssuranceInternCompany NameInteg karachi, PakistanDates EmployedDec 2011 – Jan 2012Employment Duration2 mosLocationKarachi, PakistanPractical training of construction management procedures on the following projects:Renovation and Refurbishment works of Avari Tower, Karachi.Construction of Academic Block at city campus, IBA, Karachi.Construction of Multi-sto",Manager at White Cloud Building Maintenance & Building Construction,United Arab Emirates,"Construction Management, AutoCAD, Civil Engineering",100,9,,United Arab Emirates,,1,1,0.8538566827774048,0.4960510432720184,0.7543025612831116,0.5003010034561157,0.5603542327880859,0.4574710428714752
Digital Media,"Digital Marketing SpecialistCompany NameMarketing AgencyDates EmployedMar 2017 – PresentEmployment Duration3 yrs 1 moLocationNoida Area, India",ClickSta Digital Media is a ‘one stop digital services partner’ for all your requirements related to Digital Marketing.,"Gautam Buddha Nagar, Uttar Pradesh, India","Social Media Marketing, Marketing Strategy, Search Engine Optimization \\(SEO\\)",15,18,Gautam Buddha Nagar,India,Uttar Pradesh,1,1,0.7654845714569092,0.4938408732414245,0.7401376962661743,0.4829847812652588,0.7064270377159119,0.4825595021247864
Building & Construction,"Architectural DesignerCompany Namearchitectural design & building construction (adbc)Dates EmployedJan 2017 – PresentEmployment Duration3 yrs 3 mosLocationGrenville, St. Andrew; GRENADABuilding Design, Clerk of Works, Supervision construction project.OwnerCompany Nameadbc-architectural design & building constructionDates EmployedApr 1992 – PresentEmployment Duration28 yrsLocationGrenadaThe value of an architect:The architect’s contribution to a building, extends far beyond form andaesthetics. It can influence the perception, performance and value ofyour business.Project ManagerCompany NamePrinces Quarters ConstructionDates EmployedMay 2015 – Jun 2016Employment Duration1 yr 2 mosLocationVirgin Islands (British)Project Manager; to two workshops, [Wood-works: Unlimited & Princes Quarters Construction] producing finishes to project in the BVI.(Kitchens, Interior Finishes, Doors & Windows and General Construction of Luxurious Homes).Senior Technician DesignerCompany NameTVA Consultants LtdD",Architectural Services (adbc),Grenada,"Architectural Design, Renovation, Construction",109,3,,Grenada,,1,1,0.8038414716720581,0.4951067864894867,0.7777447700500488,0.5055520534515381,0.8901325464248657,0.4658660590648651
Digital Media,"Owner/Social Media & Digital Marketing ConsultantCompany NamePanvezzaDates Employed2012 – PresentEmployment Duration8 yrsLocationTampa/St. Petersburg, Florida AreaSubject matter expert developing strategy and directing execution of creative data-driven integrated marketing plans and performing omnichannel campaign testing, optimization, data analysis, and reporting.Owner/Digital Publisher&Editor (Arts, Design & Luxury Lifestyle)Company NameThe Decorating Diva LLCDates Employed2002 – PresentEmployment Duration18 yrsLocationTampa/St. Petersburg, Florida AreaOversee all aspects of digital publishing business including creative direction, editorial development, marketing, advertising sales, distribution and brand growth for the “Decorating Diva” an art, design, and luxury lifestyle digital platform with an audience of nearly 70,000 readers worldwide.Owner/Home Decor Retail & E-CommerceCompany NameRoom In A Kit, LLCDates Employed2000 – 2008Employment Duration8 yrsLocationOrlando, Florida Ar",Social Media & Digital Marketing | Digital Publishing,"Tampa/St. Petersburg, Florida","Social Media Marketing, Social Media, Content Strategy, Strategic Communications, Marketing Communications, Brand Development, Publications, Magazines, Publishing, Content Development, Copywriting, Web Content, Blogging, Interior Design, Art, Fashion, Architecture, Project Management, Data Analysis, Marketing Strategy, Public Relations, Digital Marketing, Advertising, Search Engine Marketing \\(SEM\\), Search Engine Optimization \\(SEO\\), E-commerce, Reputation Management, Web Design, Digital Strategy, Digital Publishing, Content Marketing, Email Marketing, Integrated Marketing, Digital Media, Web Analytics, Conversion Optimization, Content Management, Social Media Optimiz",110,8,,Florida,Tampa/St. Petersburg,1,1,0.6901950240135193,0.4898038506507873,0.8023314476013184,0.5145639777183533,0.7862160205841064,0.4528640508651733
Building & Construction,Building contractorCompany NameJalindra Building construction,Building contractor at Jalindra Building construction,"Sikar, Rajasthan, India",,5,6,Sikar,India,Rajasthan,1,1,0.8403109908103943,0.5060482025146484,0.8108498454093933,0.5044066905975342,0.390399307012558,0.4924845099449157
Digital Media,"Social and Digital Media ManagerCompany NameMoravian CollegeDates EmployedMar 2019 – PresentEmployment Duration1 yr 1 mo Maintain and enhance the College’s social media presence on Facebook, Twitter, Snapchat, Instagram, LinkedIn, YouTube Increase Moravian College’s visibility and enhance its reputation through the use of social media Engage users on a daily basis and build communities on social media. Increase Moravian’s engagement with students, staff and faculty members, alumni, parents and friends through social media Manage in-house video production and oversee any video production and editing performed by student workers Manage content creation, updates, photo selection, proofreading and overall brand consistency across social media platforms. Collaborate with the marketing team and other departments to develop engaging content Manage the Moravian College online brand reputation by monitoring social conversations and engaging audiences across social media platforms, online forums",Social and Digital Media Manager at Moravian College,"Bethlehem, Pennsylvania","WordPress, Social Media, SEO, Advertising, Copywriting, Social Media Marketing, Marketing, Research, Digital Marketing, Email Marketing, Graphic Design, Public Relations, Photography, Photojournalism, Editing, Blogging, Content Strategy, Web Analytics, Sales, Press Releases, Web Content Writing, Newsletters, B2B Marketing, Corporate Events, Intergrated Marketing, Facebook, Adobe Photoshop, Microsoft Office, Content Management Systems \\(CMS\\), Google Analytics, Problem Solving, Intercultural Communication, Interpersonal Communication, Public Speaking, Leadership, Customer Service, Time Management, Communication, Teamwork, Client Relations, Social Coll",134,8,,Pennsylvania,Bethlehem,1,1,0.6568511128425598,0.4886163175106048,0.7404074668884277,0.5076844096183777,0.8107801675796509,0.4600929021835327
Building & Construction,Building Construction servicesCompany NameBuilding Construction company,Building Construction services  at Building Construction company,"Panipat, Haryana, India",,6,7,Panipat,India,Haryana,1,1,0.8403109908103943,0.5060482025146484,0.8149043321609497,0.5006796717643738,0.810426652431488,0.4879491031169891
Digital Media,"Founder & CEOCompany NameDigitoze Consulting Services LLPDates EmployedJun 2016 – PresentEmployment Duration3 yrs 10 mosLocationHyderabad Area, Bangalore, DubaiProviding consulting on Brand Management Managing ATL, BTL & TTL for Brands eCommerce Companies Digital Positioning Building Strategies for online promotion, boosting Brand value. Content Management & curation for SEO & SEM Providing PPC Campaigning on Social media networks. Communication building channel in Digital Media Managing the entire Social Media profile for the client and providing detailed reporting for brands (Monthly, Weekly or Daily) as per requirements. Business Insights from Data: Projecting and suggesting the business plans that can be implemented as perthe status of Product or Brand. Brand development, web site traffic growth, and advertising revenue Devising strategies to drive online traffic to the company website. Tracking conversion rates and making improvements to the website. Developing and managing digita",Founder & CEO at DiGiTOZE (A House of Digital Professionals),"Hyderabad, Telangana, India",,137,10,Hyderabad,India,Telangana,1,1,0.8403109908103943,0.5060482025146484,0.8114237189292908,0.4821418225765228,0.8094215989112854,0.473769336938858
Building & Construction,"Building ConstructionCompany NameC.E.O.HITECH Construction Company LimitedDates EmployedFeb 2008 – PresentEmployment Duration12 yrs 2 mosLocationDenver ColoradoI'm consultant engineerProject ManagerCompany NameC.E. Floyd Company, Inc.Dates EmployedApr 2012 – Oct 2015Employment Duration3 yrs 7 mosLocationAustraliaMy responsibilities to build company and grow fasterinspector-d3da840828224384a748535577cb59b3inspector-d3da840828224384a748535577cb59b3",Ram Trucks & Building Construction,"Lancaster, California","Construction Management, Project Management, Microsoft Office",38,5,,California,Lancaster,1,1,0.7696186900138855,0.4921025335788727,0.3327203094959259,0.5102897882461548,0.7976505160331726,0.4818954765796661
Digital Media,"Digital Media ManagerCompany NameNHL SeattleDates EmployedAug 2018 – PresentEmployment Duration1 yr 8 mosLocationSeattle, WA Produce and direct NHL Seattle photo and video content covering the building of a brand, an NHL team, and a landmark arena. Editor-in-Chief of NHLSeattle.com and all NHL Seattle digital extensions. Oversee NHL Seattle social media channels.Marketing SpecialistCompany NameHelly HansenDates EmployedNov 2016 – Aug 2018Employment Duration1 yr 10 mosLocationSumner, WAAs US Marketing Specialist I oversaw all social media/digital content strategy and execution for the United States with extensions reaching international markets. Additionally, I managed a team of professional athletes and content producers based all around the country and created original content including photo, video, written deliverables, and developing storylines for blog and social media.…Company NameSeattle Sounders FCTotal Duration2 yrs 8 mosTitleDigital Media CoordinatorDates EmployedMar 2016 – N",Digital Media Manager at NHL Seattle,"Seattle, Washington","Social Media, Social Networking, Microsoft Office, Event Planning, Theatre, Editing, Entertainment, Social Media Marketing, Marketing, Public Relations, Facebook, Microsoft Excel, Microsoft PowerPoint, Management, Public Speaking, Leadership, Customer Service, Fundraising, Stage",131,6,,Washington,Seattle,1,1,0.6729626655578613,0.4913352429866791,0.7146657705307007,0.5076729655265808,0.809177041053772,0.4705260396003723
Building & Construction,building construction engineeringCompany NameCONTRUCTION END STAF LIMITEDDates EmployedSep 2000 – PresentEmployment Duration19 yrs 7 mosSales SupervisorCompany Nameconstruction end stafDates EmployedApr 1999 – PresentEmployment Duration21 yrsLocationamerica,"Master's degree at Oxford Internet Institute, University of Oxford",Greater Los Angeles,"Construction, teachical drawing ",25,9,,Greater Los Angeles,,1,1,0.8084953427314758,0.4923535883426666,0.4072436392307281,0.4927286207675934,0.8787693381309509,0.4848310053348541
Digital Media,"Web Development and Digital Media MarketingCompany NameDigitalRigsDates EmployedNov 2010 – PresentEmployment Duration9 yrs 5 mosDigitalRigs has experience with personal webpages, announcement pages, eCommerce sites, custom web design, templates and Flash Websites.  We will work with you on creating an original site tailored with your information, product or business information. For business owners: Your website will put you at your customers’ fingertips. Your newest client is only a mouse-click away. For many businesses, a website is the main line of communication between your customers and your company. The information on your website is what will separate you from your competitor. Make sure your clients see what sets you apart from other companies offering the same services.  DigitalRigs will work with you to create the perfect website to compliment your business. With DigitalRigs, your site will be found online.…",Web Development and Digital Media Marketing at DigitalRigs,"Dayton, Ohio","Web Design, Web Development, Web Analytics",137,8,,Ohio,Dayton,1,1,0.6583162546157837,0.5041390657424927,0.7359514832496643,0.5039309859275818,0.8097711205482483,0.4807086288928985
Building & Construction,ProprietorCompany NamePM BuildconDates EmployedNov 2010 – PresentEmployment Duration9 yrs 5 mos,Born to Build,"Ahmedabad , India","Construction Management, Project Management, AutoCAD Architecture",11,3,,India,Ahmedabad,1,1,0.719460666179657,0.4923385083675384,0.3617961406707763,0.5208510160446167,0.2403131127357483,0.4822097718715668
Digital Media,"Executive - Digital Media, RajNivas,Company NameGovernment of PuducherryDates EmployedJun 2018 – PresentEmployment Duration1 yr 10 mosLocationPuducherry Area, IndiaCurrently into Social media, Research, Brand management, Strategy, Media communications, Creative Content, Graphics, Video Creatives, presentations & Digital Documentation for Dr. Kiran Bedi, Lieutenant. Governor of Puducherry.Social Media ManagerCompany NameKiran BediDates EmployedJan 2018 – May 2018Employment Duration5 mosLocationPuducherry Area, IndiaPassionate towards creating hype on social media to creating videos for celebrities since college days. I started to Strategize, Crowd source, Create virals & videos for Social media handles of Dr. Kiran Bedi, The Lieutenant Governor of Puducherry.Facebook: @thekiranbedi, @ltgov.puducherryInstagram: @kiranbediofficial, @lgov_puducherryTwitter: @lgov_puducherryYoutube: @Lt.Governor Puducherry, KIran BediLinkedin: Kiran BediSoundCloud: Kiran Bedi…Independent EntrepreneurCompany","Executive - Digital Media, Researcher & Social Media Strategist to Dr. Kiran Bedi, RajNivas","Puducherry, Puducherry, India",,108,14,Puducherry,India,Puducherry,657209,2,0.8403109908103943,0.5060482025146484,0.7646743655204773,0.5055764317512512,0.7682716250419617,0.4466154277324676
Building & Construction,Account ExecutiveCompany NameC.Y.F Welding & Building ConstructionDates EmployedNov 2011 – PresentEmployment Duration8 yrs 5 mos,"Administrative - MS Words, Excel, Powerpoint | Organise & Good in chasing deadlines - Seeking for new opportunity",Brunei Darussalam,"Quote, Account Executives, New Opportunities",15,18,,Brunei Darussalam,,1,1,0.6468507647514343,0.4935760796070099,0.8115909099578857,0.4947021007537842,0.5470728874206543,0.4799256026744842
Digital Media,"Communications and Digital MediaCompany NameOffice of the New York State ComptrollerDates EmployedJan 1997 – PresentEmployment Duration23 yrs 3 mosLocationAlbany, New York AreaOversee digital media and communications for State Comptroller Thomas P. DiNapoli. Joined by a talented team of web designers, videographers, developers and marketing specialists, utilize a variety of methods to communicate to the public about the State Comptroller's efforts in overseeing state and local finances, the nearly $200 billion state pension fund, the state and local retirement system, and audits and reports about government agencies. Having worked in the administrations of three State Comptrollers, I have the good fortune of being well prepared to assist the Comptroller's many efforts in change management at OSC.","Assistant Comptroller
Communications and Digital Media at NYS Office of the State Comptroller","Albany, New York","Government, Strategic Communications, Public Policy",115,13,,New York,Albany,1,1,0.7926712036132812,0.5093604326248169,0.5176182389259338,0.4803650379180908,0.7408018708229065,0.4894652366638183
Building & Construction,Building ConstructionCompany NameKR ConstructionsDates EmployedMar 2000 – PresentEmployment Duration20 yrs 1 mo,Building Construction at KR Constructions,"Coimbatore, Tamil Nadu, India",,12,5,Coimbatore,India,Tamil Nadu,2136916,2,0.8403109908103943,0.5060482025146484,0.8162658214569092,0.5056062936782837,0.8147878050804138,0.4825748205184936
Digital Media,"Digital Marketing & Ecommerce ConsultantCompany NameBen Zettler Digital MediaFull-timeDates EmployedJan 2014 – PresentEmployment Duration6 yrs 3 mosBuild websites and oversee brand-building strategy for ecommerce and public figureclients as a certified Shopify Expert, as well as execute social advertising, Google advertising, search engine optimization and marketing strategy. I am also a Facebook Marketing Partner- New client websites have accumulated over $10 million in sales.- One of 97 Shopify Experts certified in Store Setup worldwide.- Worked with over 150 Shopify-based businesses.- Featured Clients:- Bleacher Report- Mariano Rivera- Marchesa- House of Highlights- Jalen Ramsey (Los Angeles Rams)- PRAI Beauty- Kickasso- Mythical by Rhett and Link- Reed Clarke by celebrity makeup artist Fiona Stiles- Tykes- Baseball Lifestyle 101- Bruce Beck Sports Broadcasting Camp- Mason Plumlee (Denver Nuggets)- Hector Santiago (Detroit Tigers)- Little English Children's Clothing - gr8nola Handma",Digital Marketing & Ecommerce Consultant  | Shopify Expert,"Hackensack, New Jersey",,134,8,,New Jersey,Hackensack,1,1,0.8403109908103943,0.5060482025146484,0.7595698237419128,0.5081177353858948,0.8863740563392639,0.4640677273273468
Building & Construction,Construction Project ManagerCompany NameAsmaha Enterprises,Constructions and building materials supply,Gambia,,5,5,,Gambia,,1,1,0.8403109908103943,0.5060482025146484,0.807908833026886,0.5012684464454651,0.8151916861534119,0.4867595136165619
Digital Media,"President/CEOCompany NameGVP Digital Media GroupDates EmployedApr 1997 – PresentEmployment Duration23 yrsLocationGreater New York City AreaGVP Digital Media is a boutique digital production company which specializes in all your Digital Content needs. For over 20 plus years, our team has created literally hundreds of hours of national TV/Film Programming, Direct Response Commercials, Corporate Marketing, Training Videos, and Digital Media projects for clients all over the U.S and around the world.Our goal as a production company is to constantly deliver engaging and compelling digital media productions regardless of the budget. We promise you as our valued client, you will always be carefully listened to so that we can create solutions that best embody your visions and needs.GVP MediaGVP MediaExecutive ProducerCompany NameLive From Studio 6B Media GroupDates EmployedApr 2015 – PresentEmployment Duration5 yrsLocationGreater New York City AreaExecutive Producer of a daily political talk s",President & CEO of GVP Digital Media Group,"Ronkonkoma, New York","Digital Media, Video Production, Broadcast",141,8,,New York,Ronkonkoma,1,1,0.8121075630187988,0.5054542422294617,0.6159135103225708,0.5058326721191406,0.7903358936309814,0.4688832461833954
Building & Construction,"Founder & DirectorCompany NamePEB Metal Buildings Private LimitedDates EmployedJun 2015 – PresentEmployment Duration4 yrs 10 mosLocationPunePEB Metalspecializes in the Design,Engineering, Manufacturing ,Supply and Erection ofpre engineered steelbuildingsfor factories, warehouses, showrooms,sport stadiums, exhibition halls, aircraft hangars, etc. PEB Metal supplies high quality and durable pre-engineered steel buildings for commercial, industrial and residential construction. Our steel buildings are fabricated with the highest quality of raw material with quality check at several stages . Our Steelbuildingsare built to last and are engineered to meet your local building code requirements. We’ve worked with clients to plan, design and build a wide range of facilities utilizing only the highest quality steel building system precisely engineered. We understand the problems of developing a new building. The development process has numerous decisions that must be made. The PEB Metal approach",Founder & Director at PEB Metal Buildings Private Limited,"Pune, Maharashtra, India","Sales, Business Development, New Business Development, Marketing, Team Building, People Development, closing sales, Enquiry Generations, Techno-commercial meeting, Presentation to Architect & consultants for Pre Engineered Building, payment collection",133,9,Pune,India,Maharashtra,3124458,2,0.8133465051651001,0.4917989075183868,0.4663151204586029,0.5046120882034302,0.724863588809967,0.4752293527126312
Building & Construction,"Planning and Coordination ManagerCompany NameDasnacFull-timeDates EmployedSep 2018 – PresentEmployment Duration1 yr 7 mosLocationNew Delhi Area, IndiaResponsible for construction of Marketing Office, Experience Center and High Rise Residential Towers (A & F) at the project ""The Jewel of Noida"" located in Sec-75, Noida, UP. Main responsibilities are- Project Scheduling - Manpower Planning - Coordination with Architects - Contract Preparation - Procurement Planning - Coordination with Vendors - Facilitation of Vendor Billing…Consultant - Real Estate, Construction and Building ProductsCompany Name-Dates EmployedNov 2019 – PresentEmployment Duration5 mosLocationIndiaCurrently Indiamart is one of my client whom I am helping with the products and services connected to the construction and real estate industry.Planning EngineerCompany NameRRA Project Management Pvt. Ltd.Full-timeDates EmployedJun 2017 – Sep 2018Employment Duration1 yr 4 mosLocationGurgaon, IndiaSome of the projects completed ",Construction Planning and Coordination Manager | Gold Medalist | Looking for challenging opportunities,"New Delhi, Delhi, India",,127,13,New Delhi,India,Delhi,317797,2,0.8403109908103943,0.5060482025146484,0.5882774591445923,0.5001872181892395,0.828764021396637,0.4708485603332519
Building & Construction,"Genral Manager - CivilCompany NameNational Building Construction CorporationDates EmployedMar 1985 – PresentEmployment Duration35 yrs 1 moHave executed various types of work as Project-in Charge and Zonal-in-Charge Including looking after the administrative matters, quality control, coordination with clients & consultants involved in the projects in addition to business developments and also interacting with our RBG/SBG & Corporate office also.",Genral Manager - Civil at National Building Construction Corporation,"Hyderabad, Telangana, India","Construction, Contract Management, Civil Engineering",58,9,Hyderabad,India,Telangana,1,1,0.7510024905204773,0.497185081243515,0.7012808918952942,0.4918242692947387,0.6791309714317322,0.4603213965892792
